time,distortion,threshold,tx_decision
300.0,3.041746330103038,,True
600.0,1.115075791289386,,True
900.0,0.8419798951660254,,True
1200.0,1.182359422218469,,True
1500.0,1.4887475526075598,,True
1800.0,0.13580283460007436,,True
2100.0,2.3010371677896035,,True
2400.0,0.025654877126348286,,True
2700.0,2.1061942018297346,,True
3000.0,0.12975424006196157,,True
3300.0,0.7329537495758363,,True
3600.0,0.81930410386496,,True
