time,distortion,threshold,tx_decision
300.0,1.5950050896059111,,True
600.0,1.1602789628287165,,True
900.0,0.27759940886888934,,True
1200.0,0.43482495362819895,,True
1500.0,0.09381432301870118,,True
1800.0,0.052764724899250215,,True
2100.0,0.6772639120492525,,True
2400.0,0.18851619153928256,,True
2700.0,0.025225408268021887,,True
3000.0,0.42889349266168875,,True
3300.0,0.8006452019434334,,True
3600.0,0.00970691891827613,,True
